@relation 'spambase_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.75-A5-M-1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-R6-31-weka.filters.unsupervised.attribute.Remove-R4-5'

@attribute '0.348word_freq_857+0.348word_freq_415+0.32 word_freq_direct+0.317word_freq_technology+0.312word_freq_telnet...' numeric
@attribute -0.272word_freq_your-0.252capital_run_length_longest-0.248word_freq_000-0.236char_freq_$-0.235word_freq_order... numeric
@attribute '-0.303word_freq_font-0.299word_freq_business-0.299char_freq_;+0.29 word_freq_addresses-0.274word_freq_credit...' numeric
@attribute Class {1,0}

@data
1.121396,-1.346125,0.207057,1
-0.719036,-2.99561,0.077184,1
-1.043992,-1.351571,-0.87666,1
-0.601386,0.889874,-0.147695,1
-1.215683,-2.646521,2.303697,1
-1.269802,-1.567361,2.291717,1
0.447693,0.773086,0.150487,1
-1.557824,-4.969295,2.793262,1
-1.15749,-1.664639,-0.233937,1
-1.808705,-5.956393,3.006792,1
-1.557824,-4.969295,2.793262,1
-1.102903,-1.927086,1.099367,1
-1.244359,-2.672203,0.125954,1
-0.611558,1.237596,-4.569504,1
-0.748681,-0.034209,0.314806,1
-0.968586,-2.900387,-0.553393,1
-1.285539,-2.795193,-0.013684,1
-0.826405,-0.015334,-1.488896,1
-1.143547,-4.03085,2.491671,1
-0.809859,-0.614742,0.060804,1
-1.455829,-2.521903,-0.154967,1
-1.107811,-1.82131,-1.366026,1
-1.380507,-2.932124,0.369542,1
-1.096715,-4.395632,2.291317,1
-0.858877,-0.833898,0.147322,1
-1.004368,-1.181772,-0.961024,1
-0.968897,-2.899197,-0.554126,1
-1.033812,-1.316476,-0.851377,1
-0.993839,-0.596842,-0.873173,1
-0.864191,-1.009494,-0.946876,1
-0.957568,-0.496667,-0.699951,1
-1.375337,-4.442245,-1.303259,1
-1.368804,-4.41135,-1.289684,1
-0.933979,-2.491459,2.937317,1
-1.557824,-4.969295,2.793262,1
-1.575166,-4.874287,1.676387,1
-1.575136,-4.875144,1.671424,1
-1.198533,-2.069742,0.760101,1
-1.39815,-2.873549,1.165224,1
-0.967466,-0.530711,-0.723137,1
-0.347201,1.515093,0.439205,1
-0.927429,-1.126304,-0.313508,1
-0.655955,0.166029,0.460124,1
-1.126438,-1.432476,0.310437,1
-1.400121,-2.225122,0.741708,1
-1.327226,-3.550104,2.091614,1
-1.271619,-2.393965,-0.520533,1
-0.87894,-1.105003,0.062182,1
-0.518364,0.182019,-0.380439,1
-0.635355,0.252392,0.458354,1
-0.554527,-1.225529,1.966838,1
-0.703354,0.10144,0.337778,1
-1.026452,-0.84917,-0.322911,1
-0.101151,0.24257,-0.05195,1
-0.609969,-0.644707,-1.32624,1
-0.740111,0.446856,-2.800521,1
-0.601746,0.240781,0.886099,1
-1.395714,-2.423273,0.795935,1
-1.571839,-4.963058,2.486938,1
-1.092974,-0.30806,-0.310295,1
-0.101205,0.242422,-0.051976,1
-1.060431,-1.214159,0.356849,1
-1.043566,-1.326502,-1.328044,1
-1.223465,-1.224001,-3.037245,1
-0.848167,-3.011964,2.877726,1
-1.361456,-2.487626,-2.661,1
-0.965151,-0.739089,1.028041,1
-0.964837,-0.795478,1.17658,1
-1.00369,-0.948797,1.239535,1
-1.577854,-3.563189,1.277982,1
-1.253258,-2.190274,0.773304,1
-0.331063,0.561434,-0.613517,1
-0.959061,-0.727413,1.03062,1
-0.937097,-0.392624,-0.748632,1
-0.760213,0.021604,-0.358649,1
-1.346414,-2.872369,-3.035394,1
-0.762311,0.02314,-0.365348,1
-1.355004,-2.677078,0.053305,1
-0.894302,-0.332197,-0.912925,1
-0.470116,-1.777764,-0.634109,1
0.014172,0.316212,-0.077959,1
-1.118468,-1.372313,0.392852,1
-0.628174,1.045943,-2.653202,1
-0.910561,-1.020997,-0.948101,1
-1.267659,-1.859227,-1.573615,1
-0.24747,1.624917,0.041837,1
-0.931966,-0.340202,0.738453,1
-1.769769,-4.78468,1.881525,1
-0.800982,-0.626117,-0.584901,1
-0.496927,-0.432783,-0.439601,1
-1.502185,-4.848586,2.72491,1
-0.668834,0.323315,-1.687137,1
-1.116518,-1.365831,0.400091,1
-0.932003,0.027895,-0.225466,1
-0.892753,-0.591957,0.076805,1
-0.607063,0.041493,1.153748,1
-0.370381,-0.900254,-0.295475,1
-0.108067,-0.005139,0.003077,1
-0.596779,0.101103,1.15,1
-0.886843,-0.572076,0.097227,1
-0.886843,-0.572076,0.097227,1
-1.01441,-0.668515,-1.273617,1
-1.177512,-1.502287,0.086356,1
-1.497226,-3.520333,0.395955,1
-0.03465,-0.286013,-0.32882,1
-1.351177,-2.972522,0.394234,1
-0.915412,-1.518673,-0.174832,1
-0.085869,-0.637067,0.010139,1
-0.890798,-0.585557,0.082355,1
-1.02907,-1.494733,0.137444,1
-0.885062,-0.847003,-0.44751,1
-1.193599,-1.632596,-0.624532,1
-1.105747,-1.867895,-1.594788,1
-1.030364,-1.574563,-0.221737,1
-1.528856,-5.225095,3.790581,1
-0.80482,-0.382758,0.046495,1
-0.890939,-0.904121,-0.707632,1
-0.758187,0.00258,-0.165857,1
-1.423997,-4.995629,-1.445731,1
-0.262278,0.813687,0.900375,1
-0.96062,-1.436602,1.52173,1
-1.355809,-3.361772,-1.134581,1
-1.423753,-4.993835,-1.444769,1
-0.890798,-0.585557,0.082355,1
-1.528856,-5.225095,3.790581,1
-0.888002,-0.273434,-0.044376,1
-0.908004,-0.667492,-0.057797,1
-0.585352,0.141889,1.54386,1
-1.890342,-5.340335,2.010379,1
-1.180863,-2.050153,0.067516,1
-1.374162,-2.487603,-2.909021,1
-1.362477,-3.376922,-1.024644,1
-1.321023,-3.219048,-1.075432,1
-0.893731,-0.59717,0.076927,1
-0.731499,0.305037,-0.476154,1
-0.620012,0.464085,-0.52348,1
-0.734903,0.294249,-0.485616,1
-1.66022,-5.239793,1.004877,1
-0.884322,-1.319932,-3.848298,1
-0.493508,0.446591,-0.309389,1
-1.51099,-3.446125,0.502991,1
-1.289341,-1.775442,0.393948,1
-2.225341,-7.033039,-7.829887,1
-0.867728,-0.605919,0.002785,1
-0.85089,-3.958595,3.227602,1
-0.852997,-3.917749,3.219913,1
-0.77868,-3.506788,3.476624,1
-0.854573,-2.179266,-0.213668,1
-1.337108,-2.140127,-2.194245,1
-1.44406,-3.53272,-2.720748,1
-0.872379,-0.604132,-0.140901,1
-1.44406,-3.53272,-2.720748,1
-1.024558,-1.167176,-0.099276,1
-0.728158,-0.027527,-1.26631,1
-1.377011,-3.203049,-2.487474,1
-0.607199,-0.022065,0.50232,1
-0.612152,-0.120763,1.043087,1
-1.612943,-3.426405,-4.461523,1
-0.883133,-0.162823,-1.72803,1
-1.354329,-3.704176,2.497799,1
-1.085494,-0.753744,-0.420432,1
-1.925126,-6.183163,0.734816,1
-1.856112,-5.870532,1.258126,1
-1.719677,-5.935664,2.879961,1
-0.693171,0.864265,0.227476,1
-0.275164,0.780695,0.891592,1
-1.382976,-2.565841,-3.066419,1
-0.483809,0.808998,-0.366647,1
-0.475837,0.833855,-0.335415,1
-1.146848,-1.614531,-0.684141,1
-0.45789,1.208092,0.17131,1
-1.324413,-3.113118,-2.392773,1
-0.657515,0.07126,0.803864,1
-0.463714,0.046447,0.802891,1
-1.452263,-4.716271,1.186356,1
-1.505544,-2.775536,-2.771319,1
-0.670941,0.294582,-1.583336,1
-0.95885,-1.417661,-0.145476,1
-0.95885,-1.417661,-0.145476,1
-0.781206,0.42071,0.230334,1
-0.570636,0.537324,0.59134,1
-1.126582,-1.430458,0.320605,1
-0.045545,-0.437562,-0.172262,1
-0.791171,-2.992361,-2.163919,1
-1.546546,-3.418524,-1.936854,1
-0.780515,-0.559504,0.727999,1
-0.050884,0.423151,0.493809,1
-0.979401,-0.091227,0.138755,1
-0.568333,1.041568,0.33441,1
-1.360989,-1.938479,-3.179468,1
-1.35893,-3.351777,-1.057499,1
-1.330748,-3.258622,-1.091337,1
-1.19638,-1.440221,-0.701114,1
-1.032863,-1.587481,-0.212667,1
-1.128803,-1.282036,-0.324204,1
-0.905247,-0.475339,-0.402386,1
-1.366236,-3.391196,-1.032349,1
-1.330885,-3.257354,-1.091127,1
-1.041275,-0.893626,-0.306308,1
-1.038481,-0.885021,-0.300479,1
-1.540848,-5.960986,-2.124542,1
-0.579554,0.0354,1.018841,1
-0.677144,-0.145999,-0.036395,1
-0.902177,-0.161934,-0.563468,1
-0.785046,-0.040757,0.906364,1
1.151846,0.56101,-0.441972,1
-1.464222,-3.306394,0.647863,1
-0.679851,-0.235488,-0.35055,1
-1.149478,-1.890022,0.208635,1
-0.185437,1.091075,0.484269,1
-1.150996,-1.944848,-0.495194,1
-1.064736,-1.048497,-0.124679,1
-1.064736,-1.048497,-0.124679,1
-1.244501,-1.316452,-1.287003,1
-1.173887,-1.89997,-0.087614,1
-1.041196,-1.39489,0.263237,1
-1.867507,-5.735906,-3.365805,1
-0.876661,-3.127709,2.787647,1
-0.624936,-0.021465,-1.478591,1
-0.727169,-0.363409,0.255631,1
-0.958072,-0.683615,-0.769001,1
-0.808392,-0.070555,-0.561992,1
-1.604507,-4.284805,0.740617,1
-1.144322,-2.221298,0.031074,1
0.361755,0.550481,1.008926,1
-1.064736,-1.048497,-0.124679,1
-1.515588,-2.733832,-2.902352,1
-0.960985,-3.878939,-3.178488,1
-1.993178,-5.202661,0.927142,1
-1.007133,-0.959501,-0.012915,1
-0.645083,0.43657,-1.938914,1
-0.77842,0.073508,-0.53498,1
-1.027868,-1.023521,-0.172748,1
-1.027868,-1.023521,-0.172748,1
-1.199443,-1.647613,0.145376,1
-0.72086,-0.103157,-1.699149,1
-1.237133,-1.738302,0.05835,1
-1.133225,-2.619999,-1.791889,1
-0.926857,-0.702036,-1.262362,1
-0.778576,0.376322,-2.972562,1
-1.237133,-1.738302,0.05835,1
-0.906352,-0.77875,-0.127658,1
-1.460046,-3.305146,0.697134,1
-1.020692,-2.044619,0.679908,1
-1.012674,-0.531352,-1.277839,1
-1.163896,-0.982163,-0.809091,1
-0.729958,-0.326537,-0.176031,1
-0.592513,0.374093,0.112229,1
0.402465,-0.212616,0.596215,1
-0.677802,-0.144501,-0.036156,1
-0.710098,-0.351877,0.402113,1
-0.704787,-0.339888,0.404368,1
-0.777911,-0.330708,-0.025688,1
-0.794956,-0.375305,-0.033479,1
-1.210509,-3.569198,-0.672193,1
-1.210345,-3.568753,-0.672115,1
-1.362239,-4.82396,-1.56559,1
-0.281416,1.289656,0.353236,1
-0.276482,1.317181,0.356066,1
-0.906156,-0.437701,0.222628,1
-0.281416,1.289656,0.353236,1
-0.276482,1.317181,0.356066,1
-1.336246,-2.399791,-2.994387,1
-1.000912,-0.915867,-0.022973,1
-1.531616,-5.237753,3.802964,1
-1.102784,-1.200449,-0.304933,1
-1.064624,-0.863939,-1.627415,1
-1.071379,-0.885492,-1.647218,1
-1.064624,-0.863939,-1.627415,1
-0.696289,-0.101371,-0.262273,1
-1.005345,-0.503998,0.217454,1
-1.002351,-1.004045,-0.581343,1
-0.773358,0.315496,-4.308114,1
-1.623174,-3.503349,-3.507547,1
-1.05487,-1.01459,-0.118029,1
-0.734726,-0.75606,0.390359,1
-0.651593,0.375588,0.751305,1
-0.655445,0.361527,0.754745,1
-0.462238,0.151175,0.14623,1
-0.670957,0.837701,-4.053,1
-0.461718,0.150946,0.146201,1
-1.246454,-2.111762,1.718278,1
-0.916096,-0.715321,-0.335403,1
-1.064656,-0.974354,-0.531997,1
-0.916096,-0.715321,-0.335403,1
-1.123648,-1.945318,-2.178053,1
-1.887884,-4.541805,-4.331745,1
-1.623133,-3.503146,-3.507383,1
-1.132846,-2.326469,-2.64321,1
-0.758138,-0.64128,0.636097,1
-1.327674,-2.655989,-0.305851,1
-1.169157,-1.719186,-0.344471,1
-1.515588,-2.733832,-2.902352,1
-0.99925,-0.915993,-0.720284,1
-0.973039,-0.961282,0.418354,1
-0.90834,-0.033136,-2.702982,1
-1.065455,-1.052362,-0.123411,1
-0.87913,0.388678,-3.455983,1
-1.554352,-2.715664,0.891622,1
-1.021683,-1.088745,-1.284743,1
-1.289369,-2.339187,-2.479325,1
-1.072065,-1.526197,0.720209,1
-0.633827,-0.046429,-0.890346,1
-1.557358,-4.969673,2.793207,1
-0.820214,-0.069231,-1.006605,1
-0.976231,-1.002837,-0.406435,1
-0.238712,0.061249,0.112628,1
-1.03169,-1.425673,-1.198443,1
-1.03169,-1.425673,-1.198443,1
-1.03169,-1.425673,-1.198443,1
-0.855506,0.06679,-0.473663,1
-1.343253,-3.367176,-1.145281,1
-1.331292,-3.332315,-0.996556,1
-1.364316,-3.459942,-0.937844,1
-1.9302,-4.837611,-4.880568,1
-1.474111,-2.383486,0.150774,1
-1.065246,-1.051403,-0.124173,1
-1.065246,-1.051403,-0.124173,1
-0.919793,-0.766748,0.590479,1
-1.062335,-2.091182,0.649642,1
-1.157972,-2.991371,-0.602242,1
-1.935626,-3.839784,0.178943,1
-1.935647,-3.839507,0.17977,1
-0.891005,-0.675472,-0.154606,1
-0.880314,-0.634474,-0.143164,1
-1.194155,-3.113692,-0.64604,1
-1.473247,-2.380546,0.150686,1
-1.157972,-2.991371,-0.602242,1
-0.575862,-0.852495,0.291017,1
-0.560018,0.407282,0.504341,1
-1.072712,-1.678564,-0.327366,1
-0.466376,0.884735,1.046013,1
-0.707676,-0.346428,0.403078,1
-0.423774,-0.009896,-0.668745,1
-1.12464,-1.533294,0.218769,1
-0.787252,-0.51236,-0.542667,1
-1.547533,-3.048098,-5.33774,1
-1.557824,-4.969295,2.793262,1
-0.724156,-0.199411,-0.900128,1
-1.545129,-2.971716,0.066499,1
-0.904705,-0.283652,-0.493456,1
-1.408592,-2.502096,0.003662,1
-1.004144,-0.926183,-0.020524,1
-1.004144,-0.926183,-0.020524,1
-1.533744,-5.23849,3.788412,1
-1.117635,-1.415344,0.439116,1
-0.909715,-0.323475,0.169448,1
-1.255179,-2.157417,0.375245,1
-0.745928,-0.602703,-0.800979,1
-1.276854,-2.507444,3.010767,1
-0.813092,-0.382223,-1.402387,1
-0.677911,-0.144798,-0.036208,1
-1.315589,-1.78507,0.127504,1
-1.397739,-2.04554,-1.802811,1
-0.969763,-1.391231,-1.680108,1
-0.763606,-0.287748,0.03202,1
-0.664513,0.138273,-0.220794,1
-0.124517,0.782141,-1.927983,1
-1.140312,-1.424752,-0.649767,1
-1.313767,-2.923717,0.019223,1
-1.267098,-1.859524,0.125289,1
-1.065246,-1.051403,-0.124173,1
-0.613132,-0.329634,-2.249903,1
-0.705528,-0.342305,0.404391,1
-0.535025,0.397339,-0.636273,1
-0.983386,-0.943494,-0.782378,1
-1.150432,-1.545196,0.377958,1
0.103712,0.587655,-0.497093,1
-1.107425,-1.35772,0.838525,1
-0.977311,-1.364022,0.247508,1
-1.309815,-2.891372,-0.003708,1
-1.115433,-1.142346,-3.914659,1
-1.065246,-1.051403,-0.124173,1
-0.280723,0.535231,0.445812,1
-0.972952,-0.533953,-0.762249,1
-0.642022,0.356346,-0.686192,1
-0.892202,-0.941335,-0.014878,1
-0.801806,-0.537247,-1.423259,1
-0.953103,-2.414699,2.483158,1
-0.943751,-0.470486,-0.806654,1
-1.268312,-3.244076,-3.174466,1
-1.372217,-1.970691,-0.051899,1
-0.702666,0.588045,-0.078114,1
-1.118269,-1.368425,0.391865,1
-0.640381,-0.369335,-0.438594,1
-0.993741,-0.628338,-0.895246,1
-1.083195,-1.400015,-0.629592,1
-1.08329,-1.400575,-0.629675,1
-1.005657,-0.932142,-0.034524,1
-1.298281,-1.724052,0.126152,1
-0.738985,-0.68365,-2.623549,1
-1.069066,-1.343647,-0.606251,1
-0.710205,-0.438859,-0.458393,1
-0.459164,-1.100868,0.160317,1
-0.5856,-0.83765,0.313072,1
-0.998542,-1.058033,0.258525,1
-1.005865,-0.933102,-0.033763,1
-1.005865,-0.933102,-0.033763,1
-1.116919,-1.414789,0.432496,1
-1.125685,-2.264028,0.737658,1
-1.10737,-1.357572,0.838551,1
-1.200564,-2.016138,0.917157,1
-0.555797,1.120144,-2.233448,1
-0.885488,-0.351984,-1.096239,1
-0.903311,-0.868964,-0.049338,1
-0.903311,-0.868964,-0.049338,1
-1.280347,-1.904897,-0.107933,1
-1.317631,-2.306922,-2.903296,1
-0.72339,0.59567,-2.712022,1
-1.199374,-1.933696,-1.266636,1
-1.287688,-2.261998,-0.056688,1
-1.427473,-5.899221,0.53768,1
-0.749193,-0.128616,0.537629,1
-0.197027,-0.878998,-0.126552,1
-0.801444,-0.220941,-0.39424,1
-0.941309,-0.744694,-0.341695,1
-1.480821,-3.582118,0.739608,1
-0.870352,-0.979702,-0.93315,1
-1.435923,-2.364456,0.689323,1
-1.536022,-5.866365,6.798198,1
-1.1338,-1.617161,0.267597,1
-0.719297,-1.097431,-1.603532,1
-0.599793,0.944348,0.318866,1
-0.866194,0.16115,-2.963018,1
-0.897537,-0.786969,0.585924,1
-0.902177,-0.161934,-0.563468,1
-1.342491,-2.815469,0.363034,1
-0.896806,-0.783757,0.586598,1
-1.21493,-1.567974,-0.850026,1
-0.074687,-1.119066,-0.639696,1
-0.932781,-1.012657,0.461982,1
-0.930387,-1.002388,0.457495,1
-1.348878,-1.992852,-0.586005,1
-1.718199,-4.744909,1.142076,1
-1.21493,-1.567974,-0.850026,1
-0.932712,-1.012315,0.46191,1
-0.932712,-1.012315,0.46191,1
-1.380835,-2.66241,-0.277,1
0.322189,-0.592229,1.346217,1
-0.920338,0.134215,0.164018,1
-0.540098,-1.109342,0.13394,1
-0.540098,-1.109342,0.13394,1
-1.18923,-1.920061,0.950458,1
-0.716484,-1.326296,-0.799987,1
-0.720423,-1.336983,-0.801852,1
-1.317631,-2.306922,-2.903296,1
-0.764008,0.230959,0.600956,1
-1.094467,-1.183593,-0.775969,1
-0.518752,-0.696022,1.233704,1
-0.863381,-0.660743,-0.076779,1
-0.485054,-1.402112,-0.137744,1
-1.719947,-4.477912,1.328929,1
-1.017424,-1.604479,0.210628,1
-0.863381,-0.660743,-0.076779,1
-1.629635,-4.044056,0.765629,1
-0.632885,0.593339,0.148141,1
-1.562617,-4.390719,-1.078442,1
-0.959104,-0.817952,0.62695,1
-0.613233,0.702878,0.014312,1
-1.47711,-2.381307,0.192678,1
-0.974023,-0.530591,-0.706563,1
-1.321643,-2.408899,2.703391,1
-1.236074,-1.628776,-0.212842,1
-0.974023,-0.530591,-0.706563,1
-0.838988,-0.390178,0.869407,1
-1.359706,-2.579979,-1.539368,1
-0.790455,-1.591648,-1.819866,1
-2.193599,-6.592228,3.939736,1
-0.942746,-1.306384,0.299601,1
-2.193599,-6.592228,3.939736,1
-0.488733,0.935897,0.43022,1
-2.367318,-7.165277,-7.833992,1
-1.216224,-1.28104,-0.093319,1
-1.731863,-4.521294,1.34002,1
-0.958002,-0.61061,0.346918,1
-1.447277,-2.380713,0.627122,1
-1.10737,-1.357572,0.838551,1
-1.311864,-2.466197,-1.693527,1
-1.31233,-2.465819,-1.693473,1
-1.5273,-4.306444,-1.261505,1
-1.404018,-2.93428,-1.747775,1
-0.931057,-2.129445,1.944295,1
-1.234102,-1.771349,-1.39541,1
-1.724598,-4.458497,1.298524,1
-0.758405,-0.242511,0.32811,1
-0.663296,0.613565,-0.333746,1
-0.663734,0.612378,-0.333953,1
-0.663844,0.612081,-0.334004,1
-0.634074,-0.026254,0.606661,1
-1.29669,-1.713483,0.133184,1
-0.583402,0.509538,-0.420735,1
-0.273417,0.537179,-0.433695,1
-0.927787,-2.116178,1.931073,1
-2.228781,-6.52385,-7.382344,1
-1.500704,-3.224258,-1.887952,1
-0.683342,-0.540564,0.590209,1
-0.521627,-1.276495,-2.306785,1
0.606578,-0.583066,0.070605,1
-1.778162,-5.599132,-7.131312,1
-0.370506,-0.863698,-1.532006,1
-0.660317,-0.233494,0.564995,1
-0.769684,0.400065,0.091109,1
-1.38003,-2.766436,-2.109399,1
-1.414125,-3.223372,-2.776405,1
-0.786029,-0.352919,0.890849,1
-0.984363,-1.007283,-0.270607,1
-0.786029,-0.352919,0.890849,1
-0.549317,-1.185149,0.190197,1
-1.110358,-1.541268,-2.075565,1
-0.820388,-0.1282,0.106278,1
-0.756549,-0.34053,-0.338387,1
-0.756549,-0.34053,-0.338387,1
-1.613819,-3.988496,1.31199,1
-0.734312,-0.143052,0.385093,1
-1.557824,-4.969295,2.793262,1
-1.777759,-5.596252,-7.129893,1
-1.380443,-2.759306,-2.094993,1
-0.70149,0.588239,0.042737,1
-0.782185,-0.336714,0.885704,1
-0.294152,0.948384,0.063392,1
-1.739064,-4.523955,1.409163,1
-0.54773,0.712488,0.218505,1
-0.969787,-1.517515,1.812763,1
-1.252675,-2.08426,1.237765,1
-0.780431,-0.315604,0.83452,1
-0.728816,-0.752698,-0.303317,1
-1.073163,-1.334248,-0.002274,1
-0.990214,-1.035107,-0.282702,1
-1.012404,-1.101977,-0.294022,1
-1.31146,-1.963206,-3.022945,1
-1.62557,-4.044902,1.344058,1
-0.872516,-0.176629,-0.665481,1
-0.98147,-2.182615,-4.461006,1
-0.98147,-2.182615,-4.461006,1
-0.98147,-2.182615,-4.461006,1
-0.386767,1.075842,-0.125205,1
-1.297707,-2.222824,-0.722887,1
-0.736361,0.36662,-0.126202,1
-1.734266,-4.51132,1.37415,1
-0.785185,-0.343888,0.884945,1
0.407758,-4.042542,2.59305,1
-1.477039,-3.079369,-2.451167,1
-0.785185,-0.343888,0.884945,1
-0.700562,0.366949,-0.202292,1
-0.875107,-0.219085,-1.370622,1
-0.235053,0.786972,0.200387,1
-0.537237,0.345346,-1.860421,1
-0.622707,0.507882,0.277027,1
-1.318615,-2.875574,-0.235765,1
-1.103155,-1.340298,-2.927552,1
-1.267232,-2.478719,-0.965217,1
-0.309957,0.859405,-0.098114,1
-1.128223,-1.461548,-1.164191,1
-0.949935,-0.997911,1.049048,1
-0.949935,-0.997911,1.049048,1
-0.117797,-1.112304,-0.167666,1
-0.786622,-0.187971,0.655305,1
-1.05957,-0.940712,-1.613724,1
0.041519,0.376313,0.037578,1
-1.463033,-2.044747,-2.241249,1
-1.420259,-2.94042,-2.427517,1
-0.752019,-0.587614,0.459125,1
-0.889823,-1.1567,0.425963,1
-0.752019,-0.587614,0.459125,1
-1.3524,-4.041427,3.137732,1
-1.332467,-2.933308,-1.251677,1
-1.118805,-0.847075,-0.630762,1
-1.362611,-2.060389,-1.843095,1
-0.80716,-0.077713,-0.773535,1
-0.949119,-0.696797,-1.129597,1
-1.808428,-4.623531,-2.638409,1
-0.779596,-0.443726,-1.28101,1
-1.423291,-2.727125,2.666867,1
-0.781812,-0.681117,0.342685,1
-1.423291,-2.727125,2.666867,1
-1.423291,-2.727125,2.666867,1
-1.423454,-2.728018,2.666861,1
-0.404457,1.041671,0.353851,1
-1.557824,-4.969295,2.793262,1
-1.040819,-1.158201,-0.840662,1
-1.557824,-4.969295,2.793262,1
-0.701821,-0.698435,0.078068,1
-1.210651,-1.27847,2.39597,1
-1.746607,-3.57722,-0.644211,1
-1.118324,-1.371568,0.392751,1
-0.694136,-0.630804,0.015534,1
-0.642204,0.62994,-0.033036,1
-1.417678,-4.664319,1.955849,1
-1.099394,-1.474906,-1.187239,1
-0.917377,-2.120767,1.930501,1
-0.919921,-2.133321,1.943656,1
-1.513203,-4.60538,2.289655,1
-1.577884,-4.84534,2.375554,1
1.652735,-0.045537,-0.09914,1
-0.599308,0.142852,-1.275286,1
-1.118324,-1.371568,0.392751,1
0.015897,0.195714,0.631898,1
-1.577181,-4.886962,2.416183,1
-0.428164,-1.043629,0.608998,1
-0.023994,0.450443,0.787652,1
-1.485045,-2.41385,0.207166,1
-1.161788,-1.532365,0.80054,1
-0.190256,0.331204,1.077068,1
1.549919,-2.240202,-0.291503,1
-0.519738,0.202937,0.297589,1
0.038898,-2.059604,-7.620149,1
-0.666847,-0.48567,0.035181,1
-0.948655,-0.708277,0.245034,1
-0.943637,-0.659228,-1.199497,1
-0.713064,-0.44029,0.032643,1
-0.932999,-0.555203,-0.828561,1
-1.272065,-1.646409,-2.20658,1
-0.796546,-0.460222,-0.875694,1
-0.797012,-0.459844,-0.87564,1
-1.315612,-3.10471,-0.605402,1
-1.590547,-4.828497,1.666349,1
-1.280881,-2.795298,0.029513,1
1.597091,-0.349199,0.153008,1
-1.434035,-4.777458,2.090255,1
-0.471988,-0.685494,0.07631,1
-0.215738,-0.025781,-0.030954,1
-1.006724,-1.07837,0.33416,1
-1.080254,-1.232034,-0.964174,1
-1.245046,-2.38607,-2.092742,1
-0.107773,-0.007997,0.000092,1
-1.554481,-3.849378,1.380564,1
-1.560797,-3.87383,1.398129,1
-1.088846,-3.19033,-2.887707,1
0.384505,0.542212,1.028674,1
-0.772133,-0.538982,0.374539,1
-1.197341,-2.125215,0.796851,1
-1.040986,-1.140221,-0.225127,1
-1.497483,-3.518996,0.395248,1
-0.912367,-0.314321,-1.004147,1
-1.395298,-3.012887,1.563031,1
-0.55894,0.260323,-0.919903,1
-0.838761,-0.14297,0.06338,1
-1.058721,-1.340818,-1.59181,1
-0.665882,0.873694,0.117674,1
-0.552817,-0.279043,0.004264,1
-1.052838,-3.151025,-2.901355,1
-0.899712,-0.881547,-0.112396,1
-0.731604,-0.204117,-0.481063,1
-1.291799,-1.495509,0.284562,1
-0.731604,-0.204117,-0.481063,1
-1.291799,-1.495509,0.284562,1
-0.731604,-0.204117,-0.481063,1
-1.291799,-1.495509,0.284562,1
-0.636181,0.016319,0.765161,1
-1.600709,-3.237277,0.174044,1
-0.044285,-3.203774,2.02692,1
-1.275878,-2.128758,-1.00544,1
-0.831578,-0.393111,-2.40247,1
-0.659739,0.45248,-0.674795,1
-0.59066,0.730829,-0.450635,1
-0.615183,-0.011081,0.908247,1
-0.893731,-0.59717,0.076927,1
-1.579625,-3.233082,-0.654005,1
-1.579625,-3.233082,-0.654005,1
0.346216,0.447442,1.03021,1
-1.095724,-1.453444,0.746563,1
-0.868152,-0.605045,0.002298,1
-1.001917,-0.851681,0.142297,1
0.15594,2.633794,-1.88175,1
-0.85089,-3.958595,3.227602,1
-0.899823,-2.466161,-0.40881,1
-0.755707,-2.1353,0.487665,1
-0.833237,-0.415917,-3.166425,1
-1.377011,-3.203049,-2.487474,1
-1.573943,-4.028738,0.687363,1
-1.173167,-3.455076,-3.66353,1
-1.377011,-3.203049,-2.487474,1
-1.527979,-5.221251,3.789898,1
-1.463569,-2.346462,0.16081,1
-0.807585,-0.353246,0.956362,1
-1.378905,-3.210944,-2.487719,1
-0.435177,0.414744,-0.488265,1
-0.480164,1.360803,-1.102732,1
-0.872963,-1.998413,-0.650428,1
-0.870323,-1.992543,-0.650901,1
-1.461562,-2.601076,2.492191,1
-0.653316,-0.57466,0.295455,1
-1.324058,-3.110514,-2.39233,1
-0.597867,-0.066299,1.040363,1
-1.145306,-1.604466,0.505626,1
-0.940683,-1.208606,-0.417827,1
-1.350645,-3.025422,-2.23065,1
-1.461239,-2.315285,-0.62156,1
-0.893955,-0.243341,0.223342,1
-1.223186,-2.121827,2.279768,1
-0.686708,-1.5161,-0.442627,1
-1.048217,-1.767924,0.143545,1
-0.617156,0.022125,0.932579,1
-0.967313,-1.042087,-0.737107,1
-0.655506,0.647099,-0.259143,1
-0.818707,-1.176854,-0.144876,1
-0.741332,-0.367147,-0.196169,1
-1.414493,-3.207345,0.522616,1
-0.600415,-1.015589,-1.216515,1
-0.485981,-2.1259,1.721948,1
-0.727834,0.625013,-0.033897,1
-0.951495,-0.015525,0.15196,1
-0.790468,-0.235678,0.034005,1
-1.591562,-3.317301,-0.521089,1
